Key;SNS (m);SPC (m);PPV (m);NPV (m);ACC (m);BACC (m);SNS (o);SPC (o);PPV (o);NPV (o);ACC (o);BACC (o);SNS (CI95%);SPC (CI95%);PPV (CI95%);NPV (CI95%);ACC (CI95%);BACC (CI95%)
DLBCL-3H-Hinton-S41;78.57142857142857;70;55.00000000000001;87.5;72.72727272727273;74.28571428571429;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S42;100;56.666666666666664;51.85185185185185;100;70.45454545454545;78.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S43;64.28571428571429;70;50;80.76923076923077;68.18181818181817;67.14285714285715;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S44;78.57142857142857;66.66666666666666;52.38095238095239;86.95652173913044;70.45454545454545;72.61904761904762;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S45;64.28571428571429;63.33333333333333;45;79.16666666666666;63.63636363636363;63.8095238095238;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S46;92.85714285714286;63.33333333333333;54.166666666666664;95;72.72727272727273;78.0952380952381;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S47;57.14285714285714;56.666666666666664;38.095238095238095;73.91304347826086;56.81818181818182;56.904761904761905;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S48;42.857142857142854;73.33333333333333;42.857142857142854;73.33333333333333;63.63636363636363;58.09523809523809;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S49;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S5;92.85714285714286;70;59.09090909090909;95.45454545454545;77.27272727272727;81.42857142857143;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S50;78.57142857142857;63.33333333333333;50;86.36363636363636;68.18181818181817;70.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S51;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S52;85.71428571428571;60;50;90;68.18181818181817;72.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S53;85.71428571428571;63.33333333333333;52.17391304347826;90.47619047619048;70.45454545454545;74.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S54;85.71428571428571;70;57.14285714285714;91.30434782608695;75;77.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S55;64.28571428571429;66.66666666666666;47.368421052631575;80;65.9090909090909;65.47619047619048;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S56;85.71428571428571;80;66.66666666666666;92.3076923076923;81.81818181818183;82.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S57;78.57142857142857;70;55.00000000000001;87.5;72.72727272727273;74.28571428571429;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S58;100;56.666666666666664;51.85185185185185;100;70.45454545454545;78.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S59;64.28571428571429;70;50;80.76923076923077;68.18181818181817;67.14285714285715;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S6;78.57142857142857;70;55.00000000000001;87.5;72.72727272727273;74.28571428571429;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S60;78.57142857142857;66.66666666666666;52.38095238095239;86.95652173913044;70.45454545454545;72.61904761904762;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S61;64.28571428571429;63.33333333333333;45;79.16666666666666;63.63636363636363;63.8095238095238;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S62;92.85714285714286;63.33333333333333;54.166666666666664;95;72.72727272727273;78.0952380952381;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S63;57.14285714285714;56.666666666666664;38.095238095238095;73.91304347826086;56.81818181818182;56.904761904761905;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S64;42.857142857142854;73.33333333333333;42.857142857142854;73.33333333333333;63.63636363636363;58.09523809523809;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S65;85.71428571428571;56.666666666666664;48;89.47368421052632;65.9090909090909;71.19047619047618;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S66;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S67;92.85714285714286;56.666666666666664;50;94.44444444444444;68.18181818181817;74.76190476190476;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S68;78.57142857142857;53.333333333333336;44;84.21052631578947;61.36363636363637;65.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S69;42.857142857142854;53.333333333333336;30;66.66666666666666;50;48.09523809523809;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S7;64.28571428571429;66.66666666666666;47.368421052631575;80;65.9090909090909;65.47619047619048;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S70;64.28571428571429;70;50;80.76923076923077;68.18181818181817;67.14285714285715;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S71;64.28571428571429;70;50;80.76923076923077;68.18181818181817;67.14285714285715;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S72;50;86.66666666666667;63.63636363636363;78.78787878787878;75;68.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S73;85.71428571428571;66.66666666666666;54.54545454545454;90.9090909090909;72.72727272727273;76.19047619047619;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S74;78.57142857142857;73.33333333333333;57.89473684210527;88;75;75.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S75;78.57142857142857;60;47.82608695652174;85.71428571428571;65.9090909090909;69.28571428571428;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S76;28.57142857142857;70;30.76923076923077;67.74193548387096;56.81818181818182;49.285714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S77;71.42857142857143;66.66666666666666;50;83.33333333333334;68.18181818181817;69.04761904761905;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S78;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S79;57.14285714285714;63.33333333333333;42.10526315789473;76;61.36363636363637;60.238095238095234;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S8;85.71428571428571;80;66.66666666666666;92.3076923076923;81.81818181818183;82.85714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S80;71.42857142857143;43.333333333333336;37.03703703703704;76.47058823529412;52.27272727272727;57.38095238095238;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S81;85.71428571428571;56.666666666666664;48;89.47368421052632;65.9090909090909;71.19047619047618;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S82;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S83;92.85714285714286;56.666666666666664;50;94.44444444444444;68.18181818181817;74.76190476190476;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S84;78.57142857142857;53.333333333333336;44;84.21052631578947;61.36363636363637;65.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S85;42.857142857142854;53.333333333333336;30;66.66666666666666;50;48.09523809523809;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S86;64.28571428571429;70;50;80.76923076923077;68.18181818181817;67.14285714285715;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S87;64.28571428571429;70;50;80.76923076923077;68.18181818181817;67.14285714285715;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S88;50;86.66666666666667;63.63636363636363;78.78787878787878;75;68.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S89;85.71428571428571;66.66666666666666;54.54545454545454;90.9090909090909;72.72727272727273;76.19047619047619;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S9;85.71428571428571;73.33333333333333;60;91.66666666666666;77.27272727272727;79.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S90;78.57142857142857;73.33333333333333;57.89473684210527;88;75;75.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S91;78.57142857142857;60;47.82608695652174;85.71428571428571;65.9090909090909;69.28571428571428;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S92;28.57142857142857;70;30.76923076923077;67.74193548387096;56.81818181818182;49.285714285714285;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S93;71.42857142857143;66.66666666666666;50;83.33333333333334;68.18181818181817;69.04761904761905;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S94;92.85714285714286;60;52;94.73684210526315;70.45454545454545;76.42857142857142;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S95;57.14285714285714;63.33333333333333;42.10526315789473;76;61.36363636363637;60.238095238095234;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S96;71.42857142857143;43.333333333333336;37.03703703703704;76.47058823529412;52.27272727272727;57.38095238095238;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S97;85.71428571428571;63.33333333333333;52.17391304347826;90.47619047619048;70.45454545454545;74.52380952380952;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S98;78.57142857142857;73.33333333333333;57.89473684210527;88;75;75.95238095238095;0;0;0;0;0;0;0;0;0;0;0;0
DLBCL-3H-Hinton-S99;92.85714285714286;56.666666666666664;50;94.44444444444444;68.18181818181817;74.76190476190476;0;0;0;0;0;0;0;0;0;0;0;0
